product_id,name,variant_label,image,cost_price,sell_price,profit,match_status
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Gold Gold,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Gold Green,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Gold Grey,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Gold White,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Silver Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Silver Blue,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Silver Grey,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1361,Top Military Men Clock Luxury Calendar Week,Color: 872 Silver White,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1373_poedagar-top-military-men-clock-luxury-calendar-we.webp,"₦83,142","₦106,000","₦22,858",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Black Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Gold Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Gold Blue,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Gold Green,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Silver Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Silver Blue,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1362,Top Sports Watch,Color: 973 Silver Green,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1374_poedagar-top-sports-watch-for-men-waterproof-lumin.webp,"₦79,539","₦97,900","₦18,361",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Bu M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦71,039","₦90,900","₦19,861",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Bu S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦74,792","₦93,500","₦18,708",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Gd M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦71,039","₦90,900","₦19,861",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Gd S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦74,792","₦93,500","₦18,708",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Gy M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦71,039","₦90,900","₦19,861",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Gy S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦74,792","₦93,500","₦18,708",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Rd M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦71,039","₦90,900","₦19,861",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Rd S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦74,792","₦93,500","₦18,708",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Ye M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦71,039","₦90,900","₦19,861",matched_variant
PROD-1363,Poedagar Ultra Thin Mesh Belt Mens Watches Sports,Color: 632 Bk Ye S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1375_poedagar-ultra-thin-mesh-belt-mens-watches-sports-.webp,"₦74,792","₦93,500","₦18,708",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 320 Rg Bu L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦43,597","₦55,900","₦12,303",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 320 Rg Pp L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦43,440","₦56,000","₦12,560",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 320 Rg Rd L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦43,440","₦56,000","₦12,560",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 320 Rg Wh L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦43,949","₦56,900","₦12,951",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 326 Rg Bu L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦45,359","₦61,000","₦15,641",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 326 Rg Pp L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦45,359","₦61,000","₦15,641",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 326 Rg Re L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦45,359","₦61,000","₦15,641",matched_variant
PROD-1364,Watch Women Diamond Waterproof Luminous Ladies,Color: 326 Rg Wh L,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1376_poedagar-watch-women-diamond-waterproof-luminous-l.webp,"₦45,359","₦61,000","₦15,641",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Black Mesh • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦65,015","₦83,900","₦18,885",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Black S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,506","₦89,900","₦21,394",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Pink Mesh • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦64,940","₦83,900","₦18,960",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Pink S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,957","₦89,900","₦20,943",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Rose Gold M • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦64,415","₦82,900","₦18,485",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 Rose Gold S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,581","₦89,900","₦21,319",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 White Mesh • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦64,865","₦83,500","₦18,635",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3011 White S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦67,455","₦86,000","₦18,545",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3012 Black S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,506","₦89,900","₦21,394",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3012 Pink S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,581","₦89,900","₦21,319",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3012 Rose Gold S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,581","₦89,900","₦21,319",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 3012 White S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,506","₦89,900","₦21,394",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 312 Black S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,994","₦89,900","₦20,906",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 312 Pink S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦67,981","₦89,900","₦21,919",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 312 Rose Gold S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦68,581","₦89,900","₦21,319",matched_variant
PROD-1365,Watch Women New Fashion Luxury Stainless Steel,Color: 312 White S • Is Customized: Yes,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1377_poedagar-watch-women-new-fashion-luxury-stainless-.webp,"₦67,493","₦86,000","₦18,507",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Blue,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦88,048","₦110,500","₦22,452",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Blue2,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦81,681","₦103,900","₦22,219",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Pink,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦87,911","₦110,900","₦22,989",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Pink2,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦81,531","₦103,900","₦22,369",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Red,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦87,979","₦110,900","₦22,921",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: Red2,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦81,531","₦103,900","₦22,369",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: White,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦87,979","₦110,900","₦22,921",matched_variant
PROD-1366,Women Watch Fashion Luxury Wine Red Quartz,Color: White2,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1378_poedagar-women-watch-fashion-luxury-wine-red-quart.webp,"₦82,695","₦105,000","₦22,305",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Black M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦120,778","₦151,500","₦30,722",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Black S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦80,893","₦103,500","₦22,607",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Pink M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦120,778","₦151,500","₦30,722",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Pink S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦81,494","₦103,900","₦22,406",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Red M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦120,778","₦151,500","₦30,722",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Red S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦81,494","₦103,900","₦22,406",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Rose Gold M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦120,778","₦151,500","₦30,722",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: Rose Gold S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦80,893","₦103,500","₦22,607",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: White M,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦120,778","₦151,500","₦30,722",matched_variant
PROD-1367,Women Watch Rose Gold Fashion Quartz Watches Top,Color: White S,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1379_poedagar-women-watch-rose-gold-fashion-quartz-watc.webp,"₦80,893","₦103,500","₦22,607",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Black Mesh,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Black Steel,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Pink Leather,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Pink Mesh,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Pink Steel,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Rose Gold Leather,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Rose Gold Mesh,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: Rose Gold Steel,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: White Leather,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: White Mesh,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1368,Women Watch Rose Gold Stainless Steel Mesh Japan,Color: White Steel,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1380_poedagar-women-watch-rose-gold-stainless-steel-mes.webp,"₦76,873","₦95,500","₦18,627",matched_variant
PROD-1369,Women Watches Fashion Diamond Dial Leather Quartz,,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1381_poedagar-women-watches-fashion-diamond-dial-leathe.webp,,,,added_auto
PROD-1370,Women Watches Fashion Diamond Dial Leather Quartz,Color: Blue Green,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1382_poedagar-women-watches-fashion-diamond-dial-leathe.webp,"₦50,017","₦66,000","₦15,983",missing_sell_variant
PROD-1370,Women Watches Fashion Diamond Dial Leather Quartz,Color: Purple Wine,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1382_poedagar-women-watches-fashion-diamond-dial-leathe.webp,"₦50,017","₦66,000","₦15,983",missing_sell_variant
PROD-1370,Women Watches Fashion Diamond Dial Leather Quartz,,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1382_poedagar-women-watches-fashion-diamond-dial-leathe.webp,"₦75,788","₦94,500","₦18,712",matched
PROD-1371,Women Watches Fashion Green Square Leather Quartz,,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1383_poedagar-women-watches-fashion-green-square-leathe.webp,"₦35,583","₦47,900","₦12,317",matched
PROD-1372,Women Watches Fashion Square Diamond Leather,,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1384_poedagar-women-watches-fashion-square-diamond-leat.webp,,,,added_auto
PROD-1373,Women Watches Fashion Square Diamond Leather,Color: Coffee,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1385_poedagar-women-watches-fashion-square-diamond-leat.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1373,Women Watches Fashion Square Diamond Leather,Color: Purple,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1385_poedagar-women-watches-fashion-square-diamond-leat.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1374,Women Watches Fashion Square Diamond Wine Red,Color: Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1386_poedagar-women-watches-fashion-square-diamond-wine.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1374,Women Watches Fashion Square Diamond Wine Red,Color: Green,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1386_poedagar-women-watches-fashion-square-diamond-wine.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1374,Women Watches Fashion Square Diamond Wine Red,Color: Rose Gold,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1386_poedagar-women-watches-fashion-square-diamond-wine.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1374,Women Watches Fashion Square Diamond Wine Red,Color: White,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1386_poedagar-women-watches-fashion-square-diamond-wine.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1374,Women Watches Fashion Square Diamond Wine Red,Color: Wine Red,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1386_poedagar-women-watches-fashion-square-diamond-wine.webp,"₦50,017","₦66,000","₦15,983",matched_variant
PROD-1375,Women Watches Japan Quartz Fashion Stainless,Color: 312 Black,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1387_poedagar-women-watches-high-quality-japan-quartz-f.webp,"₦51,311","₦66,900","₦15,589",matched_variant
PROD-1375,Women Watches Japan Quartz Fashion Stainless,Color: 312 Pink,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1387_poedagar-women-watches-high-quality-japan-quartz-f.webp,"₦51,311","₦66,900","₦15,589",matched_variant
PROD-1375,Women Watches Japan Quartz Fashion Stainless,Color: 312 Rose Gold,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1387_poedagar-women-watches-high-quality-japan-quartz-f.webp,"₦51,311","₦66,900","₦15,589",matched_variant
PROD-1375,Women Watches Japan Quartz Fashion Stainless,Color: 312 White,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1387_poedagar-women-watches-high-quality-japan-quartz-f.webp,"₦51,311","₦66,900","₦15,589",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Executive 54 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦399,980","₦445,500","₦45,520",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Large 28 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦186,978","₦222,500","₦35,522",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Medium 14 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦119,976","₦145,500","₦25,524",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Prem Plus 38 Piece,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦249,980","₦290,900","₦40,920",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Premium 33 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦219,978","₦260,900","₦40,922",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Salvy Special,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦32,000","₦42,900","₦10,900",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Small: 12 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦107,976","₦133,900","₦25,924",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Standard 22 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦155,976","₦191,500","₦35,524",matched_variant
PROD-1376,Gourmet Gift Basket,Size: Super 43 Pieces,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1388_premium-gourmet-gift-basket-handcrafted-chocolate-.jpg,"₦299,980","₦340,900","₦40,920",matched_variant
